"country","face","unit","year","type","grade","exchange","value","cost","worth","source","comments"
"russia","rouble","100","1997","note","NULL","0.032144&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$3.21","$0.00","$3.21","anita jones","charioteer bolshoi theatre"
"russia","rouble","200","1993","note","NULL","0.000032144&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$0.01","$0.00","$0.01","constantin reif","kremlin"
"russia","rouble","500","1993","0.000032144&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","note","NULL","$0.02","$0.00","$0.02","kimberly hanks","kremlin"
"russia","rouble","500","1997","note","NULL","0.032144&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$16.07","$0.00","$16.07","anita jones","peter arhangelsk port"
"russia","rouble","1000","1919","note","NULL","0.000032144&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$0.03","$0.50","$0.50","charlottesville coin store","catherine the great rostov on don"
"russia","rouble","1000","1993","0.000032144&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","note","NULL","$0.03","$0.00","$0.03","constantin reif","kremlin"
"russia","rouble","1000","1995","0.000032144&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","note","NULL","constantin reif","$0.03","$0.00","$0.03","vladivostok port"
"rwanda","2","franc","1970","coin","unc","0.00185219&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$0.00","$0.00","$0.00","bruce broker"
"rwanda","100","franc","NULL","note","unc","0.00185219&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$0.19","$6.68","$6.68","ebay: bernie lee","volcano zebras"
"rwanda","100","franc","NULL","note","vf","0.00185219&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$0.19","$0.00","$0.19","barry shaul","oxen on a yoke"
"saint helena","1","pound","1970","note","unc","1.47805&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$1.48","$8.00","$8.00","ebay: bernie lee","elizabeth ii"
"san marino","10","lire","1974","coin","unc","0.000728204&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$0.01","$0.00","$0.01","bruce broker","castles"
"san marino","1000","lira","2000","coin","NULL","0.000728204&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$0.73","$0.00","$0.73","bonnie gardner","swallow"
"saudi arabia","10","fil","1392=1972","coin","g","0.00267023&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$0.03","$0.00","$0.03","NULL","crossed swords date palm"
"saudi arabia","10","fil","1400=1980","coin","f","0.00267023&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$0.03","$0.03","$0.03","marvin gibson","crossed swords date palm"
"saudi arabia","25","fil","1423=2003","coin","vf","0.00267023&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$0.07","$0.00","$0.07","arvind natrajan","crossed swords date palm"
"saudi arabia","50","fil","1423=2003","coin","vf","0.00267023&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$0.13","$0.00","$0.13","barry shaul","crossed swords date palm"
"saudi arabia","1","riyal","NULL","note","g","0.267023&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$0.27","$0.27","$0.27","amin hassam","mountain faisal"
"saudi arabia","riyal","1","NULL","note","0.267023&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","vf","$0.27","$0.00","$0.27","barry shaul","flowers fahd"
"saudi arabia","riyal","5","1379=1959","note","0.267023&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","vf","$1.34","$0.00","$1.34","arvind natrajan","refinery fahd"
"saudi arabia","riyal","10","NULL","note","0.267023&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","p","$2.67","$2.67","$2.67","amin hassam","oil rig faisal"
"saudi arabia","riyal","10","NULL","note","0.267023&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","vf","$2.67","$2.67","$2.67","marvin gibson","oasis fahd"
"saudi arabia","riyal","20","NULL","note","0.267023&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","vf","marvin gibson","$5.34","$5.34","$5.34","mountain"
"saudi arabia","riyal","50","NULL","note","0.267023&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","g","$13.35","$13.33","$13.35","amin hassam","arches faisal"
"saudi arabia","riyal","50","1427=2007","note","0.267023&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","xf","$13.35","$13.35","$13.35","marvin gibson","mosque abdullah"
"saudi arabia","riyal","100","1427=2007","note","0.267023&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","vf","marvin gibson","$26.70","$26.70","$26.70","mosque abdullah"
"scotland","5","pound","1996","note","NULL","1.47805&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$7.39","$8.00","$8.00","ellen stackpole","robert burns clydesdale bank"
"scotland","5","pound","1994","note","NULL","1.47805&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$7.39","$7.84","$7.84","glenn wasson","lord ilay elizabeth royal bank of scotland"
"scotland","10","pound","1994","note","NULL","1.47805&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$14.78","$14.16","$14.78","glenn klausner","lord ilay glamis castle royal bank of scotland"
"scotland","10","pound","1998","note","NULL","1.47805&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$14.78","$15.00","$15.00","ellen stackpole","sir walter scott distilling and brewing bank of scotland"
"scotland","20","pound","1994","note","NULL","1.47805&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$29.56","$31.37","$31.37","glenn wasson","lord ilay brodick castle royal bank of scotland"
"seychelles","1","cent","1990","coin","NULL","0.0015419&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$0.00","$0.20","$0.20","charlottesville teachers store"
"seychelles","5","cent","1975","coin","xf","0.0015419&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$0.01","$0.00","$0.01","bruce broker","grow more food"
"seychelles","10","cent","2000","coin","vf","0.0015419&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$0.02","$0.00","$0.02","arvind natrajan","fish"
"seychelles","25","cent","1993","coin","vf","0.0015419&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","arvind natrajan","$0.04","$0.00","$0.04","bird"
"seychelles","1","rupee","1997","coin","vf","0.15419&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","arvind natrajan","$0.15","$0.00","$0.15","conch"
"seychelles","rupee","5","1982","coin","0.15419&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","vf","arvind natrajan","$0.77","$0.00","$0.77","palm"
"seychelles","rupee","10","NULL","note","0.15419&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","$1.54","$1.00","$1.54","charlottesville coin store","dancers"
"seychelles","rupee","10","NULL","note","0.15419&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","f","$1.54","$0.00","$1.54","arvind natrajan","turtle coconuts"
"seychelles","rupee","25","NULL","note","0.15419&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","vg","arvind natrajan","$3.85","$0.00","$3.85","bird flower"
"seychelles","rupee","50","NULL","note","0.15419&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","f","arvind natrajan","$7.71","$0.00","$7.71","bird orchid"
"seychelles","rupee","100","NULL","note","0.15419&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","f","arvind natrajan","$15.42","$0.00","$15.42","turtle pitcher plant"
"sierra leone","1","cent","1964","coin","NULL","0.000005265&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$0.00","$0.00","$0.00","ebay: randall leis","sir milton margai"
"sierra leone","50","cent","1984","note","NULL","0.000005265&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$0.00","$0.50","$0.50","charlottesville coin store","buildings"
"singapore","1","cent","1971","coin","NULL","0.0057537&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$0.01","$0.00","$0.01","ebay: randall leis","fountain"
"singapore","1","cent","1995","coin","0.0057537&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","$0.01","$0.01","$0.01","travel to singapore"
"singapore","5","cent","1976","coin","0.0057537&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","$0.03","$0.06","$0.06","NULL","swan"
"singapore","5","cent","1989","coin","0.0057537&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","$0.03","$0.06","$0.06","arvind natrajan"
"singapore","5","cent","1997","coin","0.0057537&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","arvind natrajan","$0.03","$0.06","$0.06"
"singapore","10","cent","1971","coin","0.0057537&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","xf","$0.06","$0.08","$0.08","frederick mall md","sea horse"
"singapore","10","cent","1991","coin","0.0057537&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","$0.06","$0.06","$0.06","travel to singapore","star jasmine"
"singapore","10","cent","1993","coin","0.0057537&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","travel to singapore","$0.06","$0.06","$0.06","smaller font"
"singapore","20","cent","1991","coin","0.0057537&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","$0.12","$0.20","$0.20","charlottesville teachers store"
"singapore","20","cent","1996","coin","0.0057537&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","$0.12","$0.11","$0.12","travel to singapore","smaller font"
"singapore","50","cent","1991","coin","0.0057537&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","travel to singapore","$0.29","$0.29","$0.29"
"singapore","50","cent","1995","coin","0.0057537&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","travel to singapore","$0.29","$0.29","$0.29","smaller font"
"singapore","1","dollar","NULL","note","NULL","0.57537&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$0.58","$0.60","$0.60","greg haber","sentosa satellite earth station"
"singapore","dollar","1","NULL","note","0.57537&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","$0.58","$1.50","$1.50","charlottesville coin store","black-naped tern"
"singapore","dollar","1","1989","coin","0.57537&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","f","$0.58","$0.00","$0.58","shanta natrajan"
"singapore","dollar","1","1995","coin","0.57537&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","$0.58","$0.57","$0.58","travel to singapore"
"singapore","dollar","2","NULL","note","0.57537&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","travel to singapore","$1.15","$1.14","$1.15","chingay procession orange"
"singapore","dollar","2","NULL","note","0.57537&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","travel to singapore","$1.15","$1.14","$1.15","chingay procession"
"singapore","dollar","2","NULL","note","0.57537&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","$1.15","$1.20","$1.20","mike jones","yusof bin ishak"
"singapore","dollar","2","NULL","note","0.57537&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","$1.15","$0.00","$1.15","shanta natrajan","yusof bin ishak plastic"
"singapore","dollar","5","NULL","note","0.57537&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","$2.88","$2.86","$2.88","travel to singapore"
"singapore","dollar","5","NULL","note","0.57537&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","$2.88","$3.00","$3.00","benjamin khoo","yusof bin ishak"
"singapore","dollar","5","NULL","note","0.57537&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","$2.88","$0.00","$2.88","shanta natrajan","yusof bin ishak plastic"
"singapore","dollar","10","NULL","note","0.57537&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","$5.75","$5.72","$5.75","travel to singapore"
"singapore","dollar","10","NULL","note","0.57537&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","$5.75","$5.00","$5.75","benjamin khoo","yusof bin ishak"
"singapore","dollar","50","NULL","note","0.57537&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","$28.77","$28.73","$28.77","haresh chohan","yusof bin ishak"
"slovakia","50","halier","1993","coin","NULL","0.000252518&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$0.01","$0.00","$0.01","noelle avellana","watch tower"
"slovakia","1","koruna","1993","coin","NULL","0.0252518&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$0.03","$0.00","$0.03","aruna viswadoss & ravichandran vancheeswaran","mother and child"
"slovakia","koruna","2","1995","coin","0.0252518&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","$0.05","$0.00","aruna viswadoss & ravichandran vancheeswaran","$0.05","armless nude statue"
"slovakia","koruna","5","1993","coin","0.0252518&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","$0.13","$0.00","aruna viswadoss & ravichandran vancheeswaran","$0.13","horse and rider"
"slovakia","koruna","10","1993","coin","0.0252518&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","$0.25","$0.00","aruna viswadoss & ravichandran vancheeswaran","$0.25","crucifixion"
"slovenia","10","stotin","1993","coin","NULL","0.0000424&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$0.00","$0.20","$0.20","charlottesville teachers store","lizard"
"slovenia","20","stotin","1993","coin","NULL","0.0000424&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$0.00","$0.20","$0.20","charlottesville teachers store","owl"
"slovenia","50","stotin","1993","coin","NULL","0.0000424&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$0.00","$0.20","$0.20","charlottesville teachers store","fly"
"slovenia","1","tolar","1995","coin","NULL","0.00424&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$0.00","$0.00","$0.00","brent king","salmon"
"slovenia","tolar","2","1994","coin","0.00424&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","$0.01","$0.00","$0.01","susan harris","swallow"
"slovenia","tolar","1","NULL","note","0.00424&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","$0.00","$0.50","$0.50","charlottesville coin store"
"slovenia","tolar","5","NULL","note","0.00424&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","$0.02","$0.22","$0.22","ebay: michael cartz"
"slovenia","tolar","10","NULL","note","0.00424&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","ebay: michael cartz","$0.04","$0.22","$0.22"
"slovenia","tolar","10","1992","note","0.00424&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","$0.04","$0.00","$0.04","brent king","primoz trubar"
"slovenia","tolar","20","1992","note","0.00424&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","$0.08","$0.00","$0.08","ebay: david steinberg","janez vajkard valvasor"
"slovenia","tolar","50","NULL","note","0.00424&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","$0.21","$0.22","$0.22","ebay: michael cartz"
"slovenia","tolar","100","1992","note","0.00424&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","$0.42","$0.50","$0.50","charlottesville coin store","rihard jakopic"
"solomon islands","20","cent","1993","coin","NULL","0.001888&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$0.04","$0.00","$0.04","arvind natrajan","elizabeth ii"
"solomon islands","1","dollar","1977","coin","NULL","0.1888&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$0.19","$0.00","$0.19","arvind natrajan","mask"
"solomon islands","dollar","2","NULL","note","0.1888&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","$0.38","$0.00","$0.38","arvind natrajan","fishermen"
"solomon islands","dollar","5","NULL","note","0.1888&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","$0.94","$0.00","$0.94","arvind natrajan","boat"
"solomon islands","dollar","10","NULL","note","0.1888&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","$1.89","$0.00","$1.89","arvind natrajan","woman"
"solomon islands","dollar","50","NULL","note","0.1888&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","NULL","$9.44","$0.00","$9.44","arvind natrajan","lizards"
"somalia","50","shilling","1991","note","unc","0.000365631&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$0.02","$9.95","$9.95","ebay: michael maceyko","mogadishu warlord issue"
"south africa","0.25","farthing","1960","coin","NULL","0.0014907&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$0.00","$0.00","$0.00","ebay: tom yancey","elizabeth ii"
"south africa","0.5","farthing","1961","coin","NULL","0.0014907&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$0.00","$0.00","$0.00","ebay: randall leis","unity is strength"
"south africa","1","cent","1993","coin","NULL","0.0014907&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$0.00","$0.20","$0.20","charlottesville teachers store"
"south africa","cent","1","1995","coin","NULL","0.0014907&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","$0.00","$0.00","$0.00","arvind natrajan","ihingizimu afrika"
"south africa","cent","1","2001","coin","NULL","0.0014907&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","arvind natrajan","$0.00","$0.00","$0.00","isewula afrika"
"south africa","cent","2","1978","coin","NULL","0.0014907&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","arvind natrajan","$0.00","$0.00","$0.00","charging ram"
