"refnum","stnid","net_id","description"
"14813","ltau","sa","kayseri / erkilet"
"14814","ltav","sa","sivrihisar"
"14815","ltaw","sa","tokat"
"14816","ltay","sa","cardak"
"14817","ltba","sa","istanbul / ataturk"
"14818","ltbd","sa","aydin"
"14819","ltbe","sa","bursa"
"14820","ltbf","sa","balikesir"
"14821","ltbg","sa","bandirma"
"14822","ltbh","sa","canakkale"
"14823","ltbi","sa","eskisehir"
"14824","ltbj","sa","izmir / adnan menderes"
"14825","ltbl","sa","izmir / cigli"
"14826","ltbm","sa","isparta"
"14827","ltbm","ua","isparta"
"14828","ltbo","sa","usak"
"14829","ltbq","sa","topel tur-afb"
"14830","ltbs","sa","dalaman"
"14831","ltbt","sa","akhisar"
"14832","ltbu","sa","corlu"
"14833","ltbu1","sn","little bear"
"14834","ltbv","sa","bodrum"
"14835","ltca","sa","elazig"
"14836","ltcc","sa","diyarbakir"
"14837","ltcc","ua","diyarbakir"
"14838","ltcd","sa","erzincan"
"14839","ltce","sa","erzurum"
"14840","ltcf","sa","kars"
"14841","ltcg","sa","trabzon"
"14842","ltch","sa","urfa"
"14843","ltci","sa","van"
"14844","ltcj","sa","batman"
"14845","ltck","sa","mus tur-afb"
"14846","ltd","hm","lake tapps diversion"
"14847","ltfa","sa","izmir kaklic"
"14848","lto","sa","loreto"
"14849","ltww4","sn","little warm"
"14850","luar","cc","luard shoal light and whistle buoy e63"
"14851","lubm8","sn","lubrecht flume"
"14852","lucky","rw","lucky peak"
"14853","lucy","cc","lucy islands north"
"14854","lucy1","cc","lucy islands on ne side of e island"
"14855","lujan","rw","lujan"
"14856","lukk","sa","kishinev"
"14857","luko3","sn","lucky strike"
"14858","lund","cc","lund breakwater north"
"14859","lund1","cc","lund breakwater south"
"14860","lund2","cc","lund breakwater centre"
"14861","lund3","cc","lund on e end of s copeland island"
"14862","lvju1","sn","long valley jct"
"14863","lvrm8","sn","lakeview ridge"
"14864","lvtc1","sn","leavitt meadows"
"14865","lvwth","aw","leavenworth"
"14866","lwb","hm","lewis abv swift res"
"14867","lwdi1","sn","lost-wood divide"
"14868","lwn","hm","lake wenatchee"
"14869","lwoh","sa","ohrid"
"14870","lwsk","sa","skopje-petrovec"
"14871","lwsw4","sn","lewis lake divide"
"14872","lwt","hm","loowit channel"
"14873","lwtm8","sn","lower twin"
"14874","lxgb","sa","gibraltar"
"14875","lxgb","ua","gibraltar"
"14876","lyal","cc","lyall point"
"14877","lyal1","cc","lyall island sw point of island"
"14878","lybe","sa","beograd / surcin"
"14879","lyl","hm","lyman lake snotel"
"14880","lylj","sa","ljubljana / brnik"
"14881","lylw1","sn","lyman lake"
"14882","lyn21","ec","lynnwood (snohomish pud 212th sw)"
"14883","lync2","sn","lynx pass"
"14884","lyni","sa","nis"
"14885","lynx","cc","lynx bay"
"14886","lwoh","sa","ohrid"
"14887","lyons","rw","lyons valley"
"14888","lypg","sa","podgorica titograd"
"14889","lypr","sa","pristina"
"14890","lypz","sa","portoroz / secovlje"
"14891","lyti","sa","podgorica / golubovci"
"14892","lytv","sa","tivat"
"14893","lyvr","sa","vrsac"
"14894","lzib","sa","bratislava ivanka"
"14895","lzkz","sa","kosice"
"14896","lztt","sa","poprad / tatry"
"14897","mack","cc","macktush creek at mouth of creek"
"14898","magpi","rw","magpie creek"
"14899","mait","cc","maitland island southwest end"
"14900","majo","cc","major islet s end of island"
"14901","majo1","cc","major brown rock on rock"
"14902","makap","rw","makapulapai"
"14903","makw","cc","makwazniht island on the island"
"14904","mali","cc","malibu rapids entrance to rapids"
"14905","malib","rw","malibu hills"
"14906","mallo","rw","mallory ridge"
"14907","malpi","rw","malpias lava flow"
"14908","mam","sa","matamoros intl"
"14909","mand","cc","mandarte island north"
"14910","mand1","cc","mandarte island east cardinal light buoy"
"14911","manh","cc","manhattan point off point"
"14912","manm8","sn","many glacier"
"14913","manni","rw","manning corral dogt"
"14914","mansf","aw","mansfield"
"14915","mansn","aw","manson"
"14916","manza","rw","manzanita lake"
"14917","mapl","cc","maple spit light buoy p39"
"14918","mapl1","cc","maple bay speed control light buoy"
"14919","maple","rw","maple creek"
"14920","mar","hm","marblemount"
"14921","mara","cc","mara point"
"14922","marb","cc","marble island w end of island"
"14923","marip","rw","mariposa"
"14924","mark","cc","cape mark"
"14925","mark1","cc","marked tee bluff on northern end of kenn"
"14926","mark2","cc","marktosis in shallow bay at entrance to"
"14927","markl","rw","markleeville"
"14928","martn","gs","marten lake"
"14929","mary","cc","mary anne point on the point"
"14930","mary1","cc","mary point on point"
"14931","mary2","cc","mary tod island sw extremity of breakwa"
"14932","mass","cc","masset harbour entrance light buoy c31 n"
"14933","mass1","cc","masset harbour entrance range nw of ent"
"14934","mass2","cc","masset harbour light and bell buoy c29 w"
"14935","mast","cc","masterman islands on ne extremity of th"
"14936","mate","cc","mate island e end of island"
"14937","mathe","pw","mathewscorner"
"14938","mathe","rw","mather"
"14939","mati","cc","matilda inlet on outside edge of reef"
"14940","matta","pw","mattawa"
"14941","mattw","aw","mattawa"
"14942","maud","cc","maud island south"
"14943","maud2","cc","maude island (nanoose harbour) near e"
"14944","maur","cc","maurus channel on rock"
"14945","may","hm","cowlitz blo myfld dam"
"14946","maycr","rw","may creek"
"14947","mazw1","av","mazama"
"14948","mbjt","sa","turks island"
"14949","mbkw1","av","mount baker"
"14950","mcam","sa","camaguey camaguey"
"14951","mcam","ua","camaguey camaguey"
"14952","mcbr","cc","mcbride bay"
"14953","mccle","aw","mccleary"
"14954","mcclu","pw","mcclure"
"14955","mcclu","rw","mcclure pass"
"14956","mcco","cc","mccoy cove sector e side of cove"
"14957","mcco1","cc","mccormick creek sector e of creek"
"14958","mccoo","rw","mccook ridge"
"14959","mccr","cc","mccreigh point se of pitt island"
"14960","mcdu1","sn","mammoth-cottonwood"
"14961","mcew","cc","mcewan rock on rock"
"14962","mcfad","rw","mcfadden"
"14963","mcgui","rw","mcguires"
"14964","mcgv","sa","las gaviotas"
"14965","mcgv","ua","las gaviotas"
"14966","mcin","cc","mcinnes island radiobeacon on bluff"
"14967","mcka","cc","mckay island w side of island"
"14968","mcki1","sn","mica creek"
"14969","mckin","rw","mckinley river"
"14970","mcm","hm","mineral cr nr mineral"
"14971","mcmu","cc","mcmullen point on point"
"14972","mcnar","pw","mcnary"
"14973","mcne","cu","mcneil island wa"
"14974","mcni","cc","mcniffe rock neroutsos inlet"
"14975","mcol","sa","antigua/coolidg"
"14976","mcpc2","sn","mc clure pass"
"14977","mcru1","sn","monte cristo"
"14978","mcun","sa","cancun"
"14979","mcun","ua","cancun"
"14980","mcuu","sa","university de chihuahua chihuahua chih"
"14981","mcuu","ua","university de chihuahua chihuahua chih"
"14982","mcwho","pw","mcwhorter"
"14983","mdbh","sa","barahona"
"14984","mdbo3","sn","madison butte"
"14985","mddw4","sn","middle powder"
"14986","mdfi1","sn","mud flat"
"14987","mdhe","sa","herrera"
"14988","mdlc2","sn","middle creek"
"14989","mdli1","sn","meadow lake"
"14990","mdlr","sa","la romana international airport"
"14991","mdpc","sa","punta cana"
"14992","mdpp","sa","puerto plata international"
"14993","mdr","hm","miles 4ne"
"14994","mdrm1","cm","mt desert rock"
"14995","mdrm1","sa","mount desert ro"
"14996","mdsd","sa","las americas"
"14997","mdsi","sa","san isidro air force base"
"14998","mdst","sa","santiago"
"14999","mdvu1","sn","midway valley"
"15000","meaki","ec","meadowdale kitsap county (725 blackbird"
"15001","means","rw","means lake"
"15002","mear","cc","meares spit light buoy y8 w end"
"15003","mef","hm","cliffdell 2nw"
"15004","mer","hm","lewis at ariel"
"15005","merli","rw","merlin seed orchard"
"15006","merr","cc","merry island se extremity of island"
"15007","mesam","rw","mesa mtn"
"15008","mesc2","sn","mesa lake"
"15009","metca","rw","metcalf gap"
"15010","metl","cc","metlakatla sector n tip of small island"
"15011","metol","rw","metolius arm"
"15012","mew","hm","lake merwin"
"15013","meyer","rw","meyers"
"15014","mfku1","sn","mining fork"
"15015","mgcb","sa","coban"
"15016","mgdl","sa","guadalajara jal"
"15017","mgdl","ua","guadalajara jal"
"15018","mgfl","sa","flores"
"15019","mggt","sa","guatemala aeropuertola aurora"
"15020","mggt","ua","guatemala aeropuertola aurora"
"15021","mght","sa","huehuetenango"
"15022","mgmi1","sn","magic mountain"
"15023","mgpb","sa","puerto barrios"
"15024","mgqz","sa","quezaltenango"
"15025","mgr","sa","moultrie/thomas"
"15026","mgrov","rw","mgrove"
"15027","mgrt","sa","retalhuleu (mil"
"15028","mgsj","sa","san jose"
"15029","mgsw1","sn","mount gardner"
"15030","mgtk","sa","tikal intl"
"15031","mgud","sa","isla guadalupe b c"
"15032","mgud","ua","isla guadalupe b c"
"15033","mgym","sa","empalme son"
"15034","mgym","ua","empalme son"
"15035","mgza","sa","zacapa"
"15036","mham","sa","amapala"
"15037","mhca","sa","catacamas"
"15038","mhch","sa","choluteca"
"15039","mhic","sa","islas del cisne"
"15040","mhlc","sa","la ceiba airport"
"15041","mhle","sa","la esperanza"
"15042","mhlm","sa","la mesa san pedro sula"
"15043","mhmo3","av","mt hood meadows"
"15044","mhnj","sa","guanaja"
"15045","mhpl","sa","puerto lempira"
"15046","mhro","sa","roatan"
"15047","mhsc","sa","nueva ocotepeque"
"15048","mhsc","ua","nueva ocotepeque"
"15049","mhsr","sa","santa rosa de copan"
"15050","mhte","sa","tela"
"15051","mhtg","sa","tegucigalpa"
"15052","mhtg","ua","tegucigalpa"
"15053","mhwo3","sn","mt. howard"
"15054","mhyr","sa","yoro"
"15055","micro","rw","2 fm-middle mtn"
"15056","midd1","cc","middle river mouth"
"15057","midd2","cc","middle reef light buoy m41 e of reef"
"15058","midhi","rw","mid hills"
"15059","midnb","rw","midnite mine"
"15060","midni","rw","midnite 2"
"15061","miles","rw","miles city raws"
"15062","milkr","rw","cedar grove"
"15063","mill","cc","mill bay"
"15064","mill1","cc","millstone light buoy p9"
"15065","mill2","cc","millstone creek light buoy p11"
"15066","mill3","cc","mill bay ferry fog signal on end of ferr"
"15067","mill3","rw","mill creek"
"15068","millc","rw","mill creek (anf)"
"15069","mille","rw","mill creek (bdf)"
"15070","minam","rw","minam lodge-portabl"
"15071","minar","rw","minarets micro - po"
"15072","minc2","sn","mineral creek"
"15073","mino","cc","minor island (us) e end of sh"
"15074","minot","rw","minot peak"
"15075","mir","hm","miners ridge snotel"
"15076","mirw1","sn","miners ridge"
"15077","mism1","cm","matinicus rock"
"15078","mist","cc","mist rock"
"15079","mit","hm","mount mitchell"
"15080","mkbk","sa","basseterre"
"15081","mkjp","sa","kingston / norman manley"
"15082","mkjp","ua","kingston / norman manley"
"15083","mkjs","sa","montego bay / sangster"
"15084","mkn","hm","nisqually at mckenna"
"15085","mkpe","ua","pearls airport"
"15086","mkzo3","sn","mckenzie"
"15087","mldu1","sn","mill-d n"
"15088","mlip2","sa","mili/marshall i"
"15089","mlki1","sn","mill creek summit"
"15090","mlkrw","br","malakwa rws"
"15091","mlrf1","cm","molasses reef"
"15092","mlrf1","sa","molasses reef"
"15093","mmaa","sa","acapulco / g alvarez"
"15094","mman","sa","aerop internacional monterrey n l"
"15095","mman","ua","aerop internacional monterrey n l"
"15096","mmas","sa","aguascalientes ags"
"15097","mmbt","sa","bahias de huatulco"
"15098","mmcb","sa","cuernavaca mor"
"15099","mmce","sa","ciudad del carmen"
"15100","mmcl","sa","culiacan sin"
"15101","mmcm","sa","chetumal q roo"
"15102","mmcn","sa","santa rosalia b c s"
"15103","mmcp","sa","campeche camp"
"15104","mmcp","ua","campeche camp"
"15105","mmcs","sa","ciudad juarez international"
"15106","mmcu","sa","chihuahua international airport"
"15107","mmcv","sa","ciudad victoria airport"
"15108","mmcz","sa","cozumel civ / mil"
"15109","mmd","hm","white nr bkly blo dam"
"15110","mmdo","sa","durango airport"
"15111","mmep","sa","tepic nay"
"15112","mmex","sa","aerop internacionalmexico d f"
"15113","mmex","ua","aerop internacionalmexico d f"
"15114","mmgl","sa","don miguel / guadalaj"
"15115","mmgm","sa","guaymas international airport"
"15116","mmgu","sa","guaymas intl ar"
"15117","mmho","sa","hermosillo son"
"15118","mmi","hm","white abv mud mtn dam"
"15119","mmia","sa","colima"
"15120","mmio","sa","saltillo coah"
"15121","mmlc","sa","lazaro cardenas"
"15122","mmlm","sa","los mochis airport"
"15123","mmlo","sa","del bajio / leon"
"15124","mmlp","sa","la paz international airport"
"15125","mmlt","sa","loreto b c s"
"15126","mmma","sa","matamoros international"
"15127","mmmd","sa","aerop internacional merida yuc"
"15128","mmmd","ua","aerop internacional merida yuc"
"15129","mmml","sa","mexicali international airport"
"15130","mmmm","sa","morelia new"
"15131","mmmt","sa","minatitlan"
"15132","mmmv","sa","monclova coah"
"15133","mmmx","sa","mexico city / licenci"
"15134","mmmy","sa","monterrey / gen maria"
"15135","mmmz","sa","mazatlan / g buelna"
"15136","mmnl","sa","nuevo laredo international"
"15137","mmox","sa","oaxaca / xoxocotlan"
"15138","mmpa","sa","poza rica / palizada"
"15139","mmpb","sa","puebla pue"
"15140","mmpg","sa","piedras negras coah"
"15141","mmpn","sa","uruapan / gen rayon"
"15142","mmpr","sa","puerto vallarta / lic"
"15143","mmps","sa","puerto escondido"
"15144","mmqt","sa","queretaro qro"
"15145","mmr","hm","mud mountain lake"
"15146","mmrx","sa","reynosa international airport"
"15147","mms","hm","moses mountain snotel"
"15148","mmsd","sa","san jose del cabo"
"15149","mmsp","sa","san luis potosi s l p"
"15150","mmsw1","sn","moses mtn"
"15151","mmtc","sa","torreon coah"
"15152","mmtc","ua","torreon coah"
"15153","mmtg","sa","tuxtla gutierrez chis"
"15154","mmtj","sa","tijuana international airport"
"15155","mmtl","sa","tulancingo"
"15156","mmtm","sa","tampico / gen fj mina"
"15157","mmto","sa","toluca / jose maria"
"15158","mmtp","sa","tapachula"
"15159","mmtu1","sn","mosby mtn."
"15160","mmun","sa","cancun international airport"
"15161","mmva","sa","villahermosa"
"15162","mmvr","sa","gen heriberto jara"
"15163","mmzc","sa","zacatecas airport"
"15164","mmzh","sa","ixtapa-zihuatanejo"
"15165","mmzo","sa","manzanillo international"
"15166","mmzp","sa","zapopan military"
"15167","mmzt","sa","colonia juan carras-co mazatlan sin"
"15168","mmzt","ua","colonia juan carras-co mazatlan sin"
"15169","mnbl","sa","bluefields"
"15170","mnch","sa","chinandega"
"15171","mnjg","sa","jinotega"
"15172","mnju","sa","juigalpa"
"15173","mnmg","sa","managua a c sandino"
"15174","mnpc","sa","puerto cabezas"
"15175","mnpc","ua","puerto cabezas"
"15176","mnpc1","sn","monitor pass"
"15177","mnpm8","sn","monument peak"
"15178","mnrew","aw","monroe"
"15179","mnrs","sa","rivas"
"15180","mns","hm","wynoochee nr mntesano"
"15181","mnsi1","sn","moonshine"
"15182","mntvr","aw","mount vernon"
"15183","moax","sa","oaxaca/airport"
"15184","mobur","rw","moburg canyon"
"15185","mof","hm","mazama 37nne"
"15186","mojav","rw","mojave river sink"
"15187","moki1","sn","moose creek"
"15188","mon","hm","wenatchee at monitor"
"15189","mone","cc","money point on point"
"15190","monk","cc","monks islet on islet"
"15191","monol","rw","mono lake - portable"
"15192","monte","rw","montecito"
"15193","moody","rw","moody"
"15194","moonh","rw","moon hill"
"15195","moor","cc","moore island nw corner of island"
"15196","moose","rw","moose creek"
"15197","moqi1","sn","mosquito ridge"
"15198","mor","hm","chester morse dam"
"15199","more","cc","morehouse rock bifurcation light and bel"
"15200","morey","rw","morey creek"
"15201","morf","cc","morfee island on se end of island"
"15202","morga","rw","morgan mountain"
"15203","moses","pw","moseslake"
"15204","moslk","aw","moses lake"
"15205","moso3","sn","moss springs"
"15206","mossb","rw","moss basin"
"15207","mossy","aw","mossyrock"
"15208","moua","cc","mouat point w side of north pender isla"
"15209","moun2","rw","mountain rest"
"15210","moun4","rw","mountain springs"
"15211","moun5","rw","mount zion"
"15212","mounb","rw","mount elizabeth"
"15213","moune","rw","mount logan"
"15214","mount","rw","mount stella"
"15215","moxee","pw","moxee"
"15216","mpbo","sa","bocas del toro international"
"15217","mpch","sa","captain manuel"
"15218","mpcl1","sa","main pass 133c"
"15219","mpda","sa","david"
"15220","mpfs","sa","ft sherman rocob"
"15221","mpho","sa","howard air force base"
"15222","mpho","ua","howard air force base"
"15223","mplb","sa","albrook afs / balboa"
"15224","mplm8","sn","madison plateau (aaue)"
"15225","mpmg","sa","marcos a gelabert"
"15226","mpnu","sa","augusto vergara"
"15227","mpsa","sa","santiago"
"15228","mpsw1","sn","meadows pass"
"15229","mpto","sa","tocumen"
"15230","mrb","hm","june lake snotel"
"15231","mrbw1","sn","june lake"
"15232","mrch","sa","chacarita"
"15233","mrfo3","sn","marion forks"
"15234","mrgi1","sn","morgan creek"
"15235","mrka2","cm","middle rock lght"
"15236","mrki1","sn","moores creek summit"
"15237","mrlb","sa","liberia"
"15238","mrlm","sa","puerto limon"
"15239","mrma3","sn","mormon mountain"
"15240","mrnc","sa","nicoya"
"15241","mroc","sa","juan santamaria"
"15242","mroc","ua","juan santamaria"
"15243","mrpm","sa","palmar sur"
"15244","mrpv","sa","tobias bolanos international"
"15245","mrqw4","sn","marquette"
"15246","mrs","hm","morse lake snotel"
"15247","mrsrw","br","morrissey"
"15248","mrsw1","sn","morse lake"
"15249","mrvjh","ec","marysville junior high school (junior hi"
"15250","mryvl","aw","marysville"
"15251","msac","sa","acajutla"
"15252","mshw1","av","coldwater mt st helens"
"15253","mslp","sa","el salvador intl airport / comalapa"
"15254","msoc","sa","isla socorro col"
"15255","msoc","ua","isla socorro col"
"15256","mspm8","sn","moss peak"
"15257","msrw1","av","mission ridge"
"15258","mssa","sa","santa ana / el palmar"
"15259","mssm","sa","san miguel / el papalon"
